"election_id_slim","year","state","state_po","state_fips","state_cen","state_ic","office","district","election_id","candidate.D.congress","voteshare.D.congress","candidate.R.congress","voteshare.R.congress","candidate.R.governor","candidate.D.governor","voteshare.R.governor","voteshare.D.governor","candidate.D.president","candidate.R.president","voteshare.D.president","voteshare.R.president"
"NC_1988",1988,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",3,"NC_1988_3","H MARTIN LANCASTER",1,NA,NA,"Martin, James G.","Jordan, Robert B.",0.5607,0.4393,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.417063114642728,0.57968299779326
"NC_1988",1988,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",4,"NC_1988_4","DAVID E PRICE",0.580073709857594,"TOM FETZER",0.419926290142406,"Martin, James G.","Jordan, Robert B.",0.5607,0.4393,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.417063114642728,0.57968299779326
"NC_1988",1988,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",9,"NC_1988_9","MARK SHOLANDER",0.340590846994536,"J ALEX MCMILLAN",0.659409153005464,"Martin, James G.","Jordan, Robert B.",0.5607,0.4393,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.417063114642728,0.57968299779326
"NC_1988",1988,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",1,"NC_1988_1","WALTER B JONES",0.651938798055678,"HOWARD D MOYE",0.348061201944322,"Martin, James G.","Jordan, Robert B.",0.5607,0.4393,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.417063114642728,0.57968299779326
"NC_1988",1988,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",11,"NC_1988_11","JAMES MCCLURE CLARKE",0.503550150225454,"CHARLES H TAYLOR",0.496449849774546,"Martin, James G.","Jordan, Robert B.",0.5607,0.4393,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.417063114642728,0.57968299779326
"NC_1988",1988,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",8,"NC_1988_8","W G ""BILL"" HEFNER",0.514923940065498,"TED BLANTON",0.485076059934502,"Martin, James G.","Jordan, Robert B.",0.5607,0.4393,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.417063114642728,0.57968299779326
"NC_1988",1988,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",5,"NC_1988_5","STEPHEN L NEAL",0.526126366302319,"LYONS GRAY",0.473873633697681,"Martin, James G.","Jordan, Robert B.",0.5607,0.4393,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.417063114642728,0.57968299779326
"NC_1992",1992,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",4,"NC_1992_4","DAVID E PRICE",0.646264996604542,"LAVINIA ""VICKY"" ROTHROCK GOUDIE",0.337074624613295,"Gardner, James C.","Hunt, James B. Jr.",0.4505,0.5495,"CLINTON, BILL","BUSH, GEORGE H.W.",0.426533683021613,0.434428087371021
"NC_1992",1992,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",3,"NC_1992_3","H MARTIN LANCASTER",0.543913392141139,"TOMMY POLLARD",0.431750868751671,"Gardner, James C.","Hunt, James B. Jr.",0.4505,0.5495,"CLINTON, BILL","BUSH, GEORGE H.W.",0.426533683021613,0.434428087371021
"NC_1992",1992,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",7,"NC_1992_7","CHARLIE ROSE",0.566605968081128,"ROBERT C ANDERSON",0.407943544184278,"Gardner, James C.","Hunt, James B. Jr.",0.4505,0.5495,"CLINTON, BILL","BUSH, GEORGE H.W.",0.426533683021613,0.434428087371021
"NC_1992",1992,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",1,"NC_1992_1","EVA M CLAYTON",0.669956482090707,"TED TYLER",0.314304348327966,"Gardner, James C.","Hunt, James B. Jr.",0.4505,0.5495,"CLINTON, BILL","BUSH, GEORGE H.W.",0.426533683021613,0.434428087371021
"NC_1992",1992,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",10,"NC_1992_10","BEN NEILL",0.336864758194508,"CASS BALLENGER",0.633840435169079,"Gardner, James C.","Hunt, James B. Jr.",0.4505,0.5495,"CLINTON, BILL","BUSH, GEORGE H.W.",0.426533683021613,0.434428087371021
"NC_1992",1992,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",9,"NC_1992_9","RORY BLAKE",0.326767289535368,"J ALEX MCMILLAN",0.673180135380841,"Gardner, James C.","Hunt, James B. Jr.",0.4505,0.5495,"CLINTON, BILL","BUSH, GEORGE H.W.",0.426533683021613,0.434428087371021
"NC_1992",1992,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",8,"NC_1992_8","W G ""BILL"" HEFNER",0.578978874500514,"COY C PRIVETTE",0.367570388486117,"Gardner, James C.","Hunt, James B. Jr.",0.4505,0.5495,"CLINTON, BILL","BUSH, GEORGE H.W.",0.426533683021613,0.434428087371021
"NC_1992",1992,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",2,"NC_1992_2","TIM VALENTINE",0.53738024001626,"DON DAVIS",0.4437937505022,"Gardner, James C.","Hunt, James B. Jr.",0.4505,0.5495,"CLINTON, BILL","BUSH, GEORGE H.W.",0.426533683021613,0.434428087371021
"NC_1992",1992,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",12,"NC_1992_12","MELVIN L WATT",0.70378932000177,"BARBARA GORE WASHINGTON",0.273204884307393,"Gardner, James C.","Hunt, James B. Jr.",0.4505,0.5495,"CLINTON, BILL","BUSH, GEORGE H.W.",0.426533683021613,0.434428087371021
"NC_1992",1992,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",5,"NC_1992_5","STEPHEN L NEAL",0.52679461559439,"RICHARD M BURR",0.456386940446972,"Gardner, James C.","Hunt, James B. Jr.",0.4505,0.5495,"CLINTON, BILL","BUSH, GEORGE H.W.",0.426533683021613,0.434428087371021
"NC_1992",1992,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",6,"NC_1992_6","ROBIN HOOD",0.292145968646477,"HOWARD COBLE",0.707854031353523,"Gardner, James C.","Hunt, James B. Jr.",0.4505,0.5495,"CLINTON, BILL","BUSH, GEORGE H.W.",0.426533683021613,0.434428087371021
"NC_1992",1992,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",11,"NC_1992_11","JOHN S STEVENS",0.453487346794815,"CHARLES H TAYLOR",0.546512653205185,"Gardner, James C.","Hunt, James B. Jr.",0.4505,0.5495,"CLINTON, BILL","BUSH, GEORGE H.W.",0.426533683021613,0.434428087371021
"NC_1996",1996,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",3,"NC_1996_3","GEORGE PARROTT",0.365295181329841,"WALTER B JONES JR",0.626575599616076,"Hayes, Robert","Hunt, James B. Jr.",0.433,0.567,"CLINTON, BILL","DOLE, ROBERT",0.440355321374016,0.487294136632898
"NC_1996",1996,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",7,"NC_1996_7","MIKE MCINTYRE",0.528814071566731,"BILL CASTER",0.458238636363636,"Hayes, Robert","Hunt, James B. Jr.",0.433,0.567,"CLINTON, BILL","DOLE, ROBERT",0.440355321374016,0.487294136632898
"NC_1996",1996,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",1,"NC_1996_1","EVA M CLAYTON",0.65903361853746,"TED TYLER",0.33125287829944,"Hayes, Robert","Hunt, James B. Jr.",0.433,0.567,"CLINTON, BILL","DOLE, ROBERT",0.440355321374016,0.487294136632898
"NC_1996",1996,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",2,"NC_1996_2","BOB ETHERIDGE",0.525414418198856,"DAVID FUNDERBURK",0.456776331885389,"Hayes, Robert","Hunt, James B. Jr.",0.433,0.567,"CLINTON, BILL","DOLE, ROBERT",0.440355321374016,0.487294136632898
"NC_1996",1996,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",6,"NC_1996_6","MARK COSTLEY",0.253877826054616,"HOWARD COBLE",0.734338833392403,"Hayes, Robert","Hunt, James B. Jr.",0.433,0.567,"CLINTON, BILL","DOLE, ROBERT",0.440355321374016,0.487294136632898
"NC_1996",1996,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",11,"NC_1996_11","JAMES MARK FERGUSON",0.400206117750247,"CHARLES H TAYLOR",0.582655410590944,"Hayes, Robert","Hunt, James B. Jr.",0.433,0.567,"CLINTON, BILL","DOLE, ROBERT",0.440355321374016,0.487294136632898
"NC_1996",1996,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",4,"NC_1996_4","DAVID E PRICE",0.543953990532348,"FRED HEINEMAN",0.437622844171304,"Hayes, Robert","Hunt, James B. Jr.",0.433,0.567,"CLINTON, BILL","DOLE, ROBERT",0.440355321374016,0.487294136632898
"NC_1996",1996,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",10,"NC_1996_10","BEN NEILL",0.287307422428364,"CASS BALLENGER",0.699854808316085,"Hayes, Robert","Hunt, James B. Jr.",0.433,0.567,"CLINTON, BILL","DOLE, ROBERT",0.440355321374016,0.487294136632898
"NC_1996",1996,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",5,"NC_1996_5","NEIL GRIST CASHION JR",0.354414443628456,"RICHARD BURR",0.620783221585328,"Hayes, Robert","Hunt, James B. Jr.",0.433,0.567,"CLINTON, BILL","DOLE, ROBERT",0.440355321374016,0.487294136632898
"NC_1996",1996,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",9,"NC_1996_9","MICHEL C ""MIKE"" DAISLEY",0.353960206211921,"SUE MYRICK",0.629521537216139,"Hayes, Robert","Hunt, James B. Jr.",0.433,0.567,"CLINTON, BILL","DOLE, ROBERT",0.440355321374016,0.487294136632898
"NC_1996",1996,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",8,"NC_1996_8","W G ""BILL"" HEFNER",0.551763434416932,"CURTIS BLACKWOOD",0.43698504076872,"Hayes, Robert","Hunt, James B. Jr.",0.433,0.567,"CLINTON, BILL","DOLE, ROBERT",0.440355321374016,0.487294136632898
"NC_1996",1996,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",12,"NC_1996_12","MELVIN L WATT",0.714883686259669,"JOSEPH A ""JOE"" MARTINO JR",0.267094421412967,"Hayes, Robert","Hunt, James B. Jr.",0.433,0.567,"CLINTON, BILL","DOLE, ROBERT",0.440355321374016,0.487294136632898
"NC_2000",2000,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",11,"NC_2000_11","SAM NEILL",0.421335175334207,"CHARLES H TAYLOR",0.550636879310151,"Vinroot, Richard","Easley, Mike",0.4707,0.5293,"GORE, AL","BUSH, GEORGE W.",0.431456711686833,0.559577562873286
"NC_2000",2000,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",7,"NC_2000_7","MIKE MCINTYRE",0.697469368561302,"JAMES R ADAMS",0.28938980954952,"Vinroot, Richard","Easley, Mike",0.4707,0.5293,"GORE, AL","BUSH, GEORGE W.",0.431456711686833,0.559577562873286
"NC_2000",2000,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",8,"NC_2000_8","MIKE TAYLOR",0.439905831006959,"ROBERT C ""ROBIN"" HAYES",0.550220186372036,"Vinroot, Richard","Easley, Mike",0.4707,0.5293,"GORE, AL","BUSH, GEORGE W.",0.431456711686833,0.559577562873286
"NC_2000",2000,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",2,"NC_2000_2","BOB ETHERIDGE",0.582648369189717,"DOUG HAYNES",0.409036761727777,"Vinroot, Richard","Easley, Mike",0.4707,0.5293,"GORE, AL","BUSH, GEORGE W.",0.431456711686833,0.559577562873286
"NC_2000",2000,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",12,"NC_2000_12","MELVIN L WATT",0.648213670963547,"CHAD MITCHELL",0.33276594116972,"Vinroot, Richard","Easley, Mike",0.4707,0.5293,"GORE, AL","BUSH, GEORGE W.",0.431456711686833,0.559577562873286
"NC_2000",2000,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",6,"NC_2000_6",NA,NA,"HOWARD COBLE",0.90999837273636,"Vinroot, Richard","Easley, Mike",0.4707,0.5293,"GORE, AL","BUSH, GEORGE W.",0.431456711686833,0.559577562873286
"NC_2000",2000,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",4,"NC_2000_4","DAVID E PRICE",0.616457483045386,"JESS WARD",0.366440605149293,"Vinroot, Richard","Easley, Mike",0.4707,0.5293,"GORE, AL","BUSH, GEORGE W.",0.431456711686833,0.559577562873286
"NC_2000",2000,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",1,"NC_2000_1","EVA M CLAYTON",0.656405946037385,"DUANE E KRATZER JR",0.328797682483295,"Vinroot, Richard","Easley, Mike",0.4707,0.5293,"GORE, AL","BUSH, GEORGE W.",0.431456711686833,0.559577562873286
"NC_2000",2000,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",9,"NC_2000_9","ED MCGUIRE",0.300439028082658,"SUE WILKINS MYRICK",0.685644538642041,"Vinroot, Richard","Easley, Mike",0.4707,0.5293,"GORE, AL","BUSH, GEORGE W.",0.431456711686833,0.559577562873286
"NC_2000",2000,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",10,"NC_2000_10","DELMAS PARKER",0.294513375827938,"CASS BALLENGER",0.682221243424278,"Vinroot, Richard","Easley, Mike",0.4707,0.5293,"GORE, AL","BUSH, GEORGE W.",0.431456711686833,0.559577562873286
"NC_2000",2000,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",5,"NC_2000_5",NA,NA,"RICHARD BURR",0.92808372118049,"Vinroot, Richard","Easley, Mike",0.4707,0.5293,"GORE, AL","BUSH, GEORGE W.",0.431456711686833,0.559577562873286
"NC_2000",2000,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",3,"NC_2000_3","LEIGH HARVEY MCNAIRY",0.37317275956766,"WALTER B JONES",0.614446599984883,"Vinroot, Richard","Easley, Mike",0.4707,0.5293,"GORE, AL","BUSH, GEORGE W.",0.431456711686833,0.559577562873286
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",4,"NC_2004_4","DAVID E PRICE",0.640976435145062,"TODD A BATCHELOR",0.358799530707417,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",8,"NC_2004_8","BETH TROUTMAN",0.44455547117524,"ROBERT C ""ROBIN"" HAYES",0.55544452882476,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",13,"NC_2004_13","BRAD MILLER",0.587889682992064,"VIRGINIA JOHNSON",0.412110317007936,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",6,"NC_2004_6","WILLIAM W JORDAN",0.268500791543704,"HOWARD COBLE",0.731499208456296,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",7,"NC_2004_7","MIKE MCINTYRE",0.73187376757849,"KEN PLONK",0.26812623242151,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",2,"NC_2004_2","BOB ETHERIDGE",0.622950749280776,"BILLY J CREECH",0.377049250719224,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",3,"NC_2004_3","ROGER A EATON",0.293006705335472,"WALTER B JONES",0.706993294664528,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",1,"NC_2004_1","G K BUTTERFIELD",0.639790867898222,"GREG DORITY",0.360209132101778,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",9,"NC_2004_9","JACK FLYNN",0.297626465756529,"SUE WILKINS MYRICK",0.702373534243471,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",10,"NC_2004_10","ANNE N FISCHER",0.358500225502505,"PATRICK MCHENRY",0.641499774497495,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",11,"NC_2004_11","PATSY KEEVER",0.450977493752084,"CHARLES H TAYLOR",0.549022506247916,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",12,"NC_2004_12","MELVIN L WATT",0.668265704942926,"ADA M FISHER",0.331734295057074,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2004",2004,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",5,"NC_2004_5","JIM A HARRELL JR",0.411741574414449,"VIRGINIA FOXX",0.588258425585551,"Ballantine, Patrick J.","Easley, Mike",0.4353,0.5647,"KERRY, JOHN","BUSH, GEORGE W.",0.435831462205017,0.560171973377945
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",12,"NC_2020_12","ALMA S ADAMS",1,NA,NA,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",2,"NC_2020_2","DEBORAH K ROSS",0.629635910325127,"ALAN D SWAIN",0.34833096124923,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",1,"NC_2020_1","G K BUTTERFIELD",0.541767780206415,"SANDY SMITH",0.458232219793585,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",9,"NC_2020_9","CYNTHIA L WALLACE",0.44407904504558,"DAN BISHOP",0.55592095495442,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",4,"NC_2020_4","DAVID E PRICE",0.673299994531302,"ROBERT THOMAS",0.326700005468698,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",8,"NC_2020_8","PATRICIA TIMMONS-GOODSON",0.467162433813772,"RICHARD HUDSON",0.532837566186228,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",6,"NC_2020_6","KATHY MANNING",0.622728913931457,"LEE HAYWOOD",0.377271086068543,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",3,"NC_2020_3","DARYL FARROW",0.366159888788367,"GREGORY F MURPHY",0.633840111211633,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",10,"NC_2020_10","DAVID PARKER",0.310924023246112,"PATRICK T MCHENRY",0.689075976753888,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",11,"NC_2020_11","MOE DAVIS",0.423439114063246,"MADISON CAWTHORN",0.545048817603217,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",7,"NC_2020_7","CHRISTOPHER M WARD",0.395935056434207,"DAVID ROUZER",0.60247275589994,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",13,"NC_2020_13","SCOTT HUFFMAN",0.318181006213875,"TED BUDD",0.681818993786125,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"NC_2020",2020,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",5,"NC_2020_5","DAVID WILSON BROWN",0.311091152620158,"VIRGINIA FOXX",0.669297899513036,"Forest, Dan","Cooper, Roy",0.4771,0.5229,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.485862117773632,0.499343324882955
"ND_1976",1976,"NORTH DAKOTA","ND",38,44,36,"US HOUSE",0,"ND_1976_0","LLOYD B OMDAHL",0.359675177055412,"MARK ANDREWS",0.624456242389118,"Elkin, Richard","Link, Arthur A.",0.4743,0.5257,"CARTER, JIMMY","FORD, GERALD",0.457700431875362,0.516918481843745
"ND_1980",1980,"NORTH DAKOTA","ND",38,44,36,"US HOUSE",0,"ND_1980_0","BYRON L DORGAN",0.567897064242722,"JIM SMYKOWSKI",0.425510789010359,"Olson, Allen I.","Link, Arthur A.",0.5361,0.4639,"CARTER, JIMMY","REAGAN, RONALD",0.262985029025359,0.643257083648826
"ND_1984",1984,"NORTH DAKOTA","ND",38,44,36,"US HOUSE",0,"ND_1984_0","BYRON L DORGAN",0.786994419053604,"LOIS IVERS ALTENBURG",0.213005580946396,"Olson, Allen I.","Sinner, George A.",0.4468,0.5532,"MONDALE, WALTER","REAGAN, RONALD",0.337989649514032,0.648397422411812
"ND_1988",1988,"NORTH DAKOTA","ND",38,44,36,"US HOUSE",0,"ND_1988_0","BYRON L DORGANSTEVE SYDNESS",0.708652519151149,"STEVE SYDNESS",0.281600229347094,"Mallberg, Leon L.","Sinner, George A.",0.4012,0.5988,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.429720010361265,0.560312318131205
"ND_1992",1992,"NORTH DAKOTA","ND",38,44,36,"US HOUSE",0,"ND_1992_0","EARL POMEROY",0.568224694358472,"JOHN T KORSMO",0.394235610846666,"Schafer, Edward T.","Spaeth, Nicholas",0.5875,0.4125,"CLINTON, BILL","BUSH, GEORGE H.W.",0.321835051747135,0.442159716745691
"ND_1996",1996,"NORTH DAKOTA","ND",38,44,36,"US HOUSE",0,"ND_1996_0","EARL POMEROY",0.550674879282157,"KEVIN CRAMER",0.43224212007148,"Schafer, Edward T.","Kaldor, Lee",0.6619,0.3381,"CLINTON, BILL","DOLE, ROBERT",0.401278475738614,0.469387525289872
"ND_2000",2000,"NORTH DAKOTA","ND",38,44,36,"US HOUSE",0,"ND_2000_0","EAR POMEROY",0.529209754321601,"JOHN DORSO",0.4454662568526,"Hoeven, John","Heitkamp, Heidi",0.5503,0.4497,"GORE, AL","BUSH, GEORGE W.",0.330553396980462,0.606585812611012
"ND_2004",2004,"NORTH DAKOTA","ND",38,44,36,"US HOUSE",0,"ND_2004_0","EARL POMEROY",0.595629540496889,"DUANE SAND",0.404370459503111,"Hoeven, John","Satrom, Joe",0.7223,0.2777,"KERRY, JOHN","BUSH, GEORGE W.",0.354988124654368,0.628613349614651
"ND_2020",2020,"NORTH DAKOTA","ND",38,44,36,"US HOUSE",0,"ND_2020_0",NA,NA,"KELLY ARMSTRONG",0.689624238606516,"Burgum, Doug","Lenz, Shelley",0.7216,0.2784,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.317567623590801,0.651140487370757
"NH_1976",1976,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",1,"NH_1976_1","NORMAN E D'AMOURS",0.681272986944048,"JOHN ADAMS",0.303882660734824,"Thomson, Meldrim Jr.","Spanos, Harry V.",0.5767,0.4233,"CARTER, JIMMY","FORD, GERALD",0.434726921004514,0.547468251935211
"NH_1976",1976,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",2,"NH_1976_2","J JOSEPH GRANDMAISON",0.394665962820105,"JAMES C CLEVELAND",0.605334037179895,"Thomson, Meldrim Jr.","Spanos, Harry V.",0.5767,0.4233,"CARTER, JIMMY","FORD, GERALD",0.434726921004514,0.547468251935211
"NH_1980",1980,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",1,"NH_1980_1","NORMAN E D'AMOURS",0.607852019227695,"MARSHALL W COBLEIGH",0.392041397098792,"Thomson, Meldrim Jr.","Gallen, Hugh J.",0.4082,0.5918,"CARTER, JIMMY","REAGAN, RONALD",0.283507383004766,0.577371806557462
"NH_1980",1980,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",2,"NH_1980_2","MAURICE L AREL",0.358559874121995,"JUDD GREGG",0.641298626322313,"Thomson, Meldrim Jr.","Gallen, Hugh J.",0.4082,0.5918,"CARTER, JIMMY","REAGAN, RONALD",0.283507383004766,0.577371806557462
"NH_1984",1984,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",2,"NH_1984_2","LARRY CONVERSE",0.231658178508971,"JUDD GREGG",0.7618783954915,"Sununu, John H.","Spirou, Chris",0.6686,0.3314,"MONDALE, WALTER","REAGAN, RONALD",0.309451689877193,0.686673317836793
"NH_1984",1984,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",1,"NH_1984_1","DUDLEY DUDLEY",0.403462721669834,"ROBERT C SMITH",0.586011570404124,"Sununu, John H.","Spirou, Chris",0.6686,0.3314,"MONDALE, WALTER","REAGAN, RONALD",0.309451689877193,0.686673317836793
"NH_1988",1988,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",1,"NH_1988_1","JOSEPH F KEEFE",0.396434864190751,"BOB SMITH",0.603299695659138,"Gregg, Judd","McEachern, Paul",0.6075,0.3925,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.36334498640475,0.624908717607236
